Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,title_fight,event_name,event_date,event_location,fight_url,weight_class,method,round,fight_time,performance_bonus_winner,fight_otn_bonus,winner,fighter_red,fighter_blue,record_red,record_blue,dob_red,dob_blue,height_red,height_blue,reach_red,reach_blue,stance_red,stance_blue,kd_red,kd_blue,sig_str_red,sig_str_blue,sig_str_percent_red,sig_str_percent_blue,td_red,td_blue,td_pct_red,td_pct_blue,clinch_red,clinch_blue,ground_red,ground_blue,sub_att_red,sub_att_blue,rev_red,rev_blue,ctrl_red,ctrl_blue,head_red,head_blue,body_red,body_blue,leg_red,leg_blue,distance_red,distance_blue,total_strikes_red,total_strikes_blue
76.0,76.0,,,,,0,UFC Fight Night: Burns vs. Malott,2026-04-18," Winnipeg, Manitoba, Canada",http://ufcstats.com/fight-details/32087c183dffcae0,Bantamweight,"KO/TKO, Elbows",1,2:43,0,0,John Yannis,Jamie Siraj,John Yannis,14-4-0,10-4-0,"Jun 28, 1994","Jul 07, 1994","5' 7""","5' 7""","66""","70""",Orthodox,Southpaw,0,1,6 of 24,21 of 34,25%,61%,0 of 2,0 of 0,0%,---,0 of 0,0 of 0,0 of 0,5 of 7,0,0,0,0,0:00,0:09,4 of 17,12 of 24,2 of 5,8 of 8,0 of 2,1 of 2,6 of 24,16 of 27,6 of 24,21 of 34
77.0,,,,,,0,UFC Fight Night: Sterling vs. Zalal,2026-04-25," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/f524e42c36028de0,Featherweight,U-DEC,5,5:00,0,0,Aljamain Sterling,Aljamain Sterling,Youssef Zalal,26-5-0,18-6-1,"Jul 31, 1989","Sep 04, 1996","5' 7""","5' 10""","71""","72""",Orthodox,Switch,0,0,46 of 89,35 of 65,51%,53%,6 of 11,0 of 0,54%,---,15 of 22,3 of 3,6 of 8,0 of 0,1,1,0,0,13:49,3:59,25 of 56,25 of 51,12 of 16,6 of 7,9 of 17,4 of 7,25 of 59,32 of 62,220 of 293,61 of 97
78.0,,,,,,0,UFC Fight Night: Sterling vs. Zalal,2026-04-25," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/cb745968bd16bf56,Women's Bantamweight,U-DEC,3,5:00,0,0,Joselyne Edwards,Norma Dumont,Joselyne Edwards,13-3-0,18-6-0,"Oct 01, 1990","Sep 29, 1995","5' 7""","5' 8""","67""","70""",Orthodox,Orthodox,0,0,51 of 100,70 of 152,51%,46%,0 of 1,0 of 3,0%,0%,7 of 7,1 of 1,0 of 0,1 of 1,0,0,0,1,2:09,2:21,20 of 54,20 of 63,16 of 22,32 of 51,15 of 24,18 of 38,44 of 93,68 of 150,66 of 117,121 of 207
79.0,,,,,,0,UFC Fight Night: Sterling vs. Zalal,2026-04-25," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/84951374e4cdc679,Lightweight,U-DEC,3,5:00,0,0,Rafa Garcia,Rafa Garcia,Alexander Hernandez,19-4-0,18-9-0,"Aug 05, 1994","Oct 01, 1992","5' 7""","5' 9""","70""","72""",Orthodox,Orthodox,0,0,59 of 169,50 of 145,34%,34%,4 of 7,0 of 1,57%,0%,2 of 3,0 of 0,0 of 1,0 of 0,0,0,0,0,1:50,0:00,52 of 161,40 of 126,1 of 2,9 of 14,6 of 6,1 of 5,57 of 165,50 of 145,79 of 194,54 of 149
80.0,,,,,,0,UFC Fight Night: Sterling vs. Zalal,2026-04-25," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/f5aff2f858311fbc,Bantamweight,U-DEC,3,5:00,0,1,Davey Grant,Davey Grant,Adrian Luna Martinetti,18-8-0,17-2-0,"Dec 18, 1985","Aug 20, 1995","5' 8""","5' 8""","69""","71""",Orthodox,Orthodox,0,0,162 of 307,99 of 196,52%,50%,0 of 1,1 of 5,0%,20%,14 of 18,8 of 13,0 of 0,0 of 0,0,0,0,0,0:02,0:43,56 of 183,48 of 136,45 of 59,37 of 43,61 of 65,14 of 17,148 of 289,91 of 183,164 of 309,100 of 199
81.0,,,,,,0,UFC Fight Night: Sterling vs. Zalal,2026-04-25," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/348de8e364ecf041,Bantamweight,S-DEC,3,5:00,0,0,Raoni Barcelos,Montel Jackson,Raoni Barcelos,15-4-0,22-5-0,"Apr 24, 1992","May 01, 1987","5' 10""","5' 7""","75""","67""",Southpaw,Orthodox,1,0,35 of 66,21 of 38,53%,55%,0 of 0,6 of 18,---,33%,3 of 5,7 of 7,6 of 8,1 of 1,0,2,0,0,0:23,7:45,26 of 57,7 of 18,8 of 8,8 of 11,1 of 1,6 of 9,26 of 53,13 of 30,72 of 104,33 of 51
82.0,,,,,,0,UFC Fight Night: Sterling vs. Zalal,2026-04-25," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/7e551ddb1494a45f,Heavyweight,"KO/TKO, Punch",2,2:10,1,0,Ryan Spann,Marcus Buchecha,Ryan Spann,5-3-1,24-11-0,"Jan 08, 1990","Aug 24, 1991","6' 2""","6' 5""","77""","79""",Orthodox,Orthodox,0,1,8 of 13,15 of 27,61%,55%,1 of 7,0 of 0,14%,---,0 of 0,0 of 0,1 of 1,7 of 10,1,0,0,0,1:09,2:56,4 of 8,11 of 22,1 of 1,3 of 4,3 of 4,1 of 1,7 of 12,8 of 17,8 of 13,20 of 35
83.0,,,,,,0,UFC Fight Night: Sterling vs. Zalal,2026-04-25," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/67f24cf244134661,Middleweight,U-DEC,3,5:00,0,0,Eric McConico,Rodolfo Vieira,Eric McConico,11-5-0,11-4-1,"Sep 25, 1989","May 09, 1990","6' 0""","6' 0""","73""","77""",Orthodox,Southpaw,1,0,40 of 70,54 of 102,57%,52%,4 of 15,2 of 2,26%,100%,5 of 6,5 of 7,0 of 0,0 of 0,1,0,0,0,6:24,0:51,15 of 43,42 of 87,11 of 11,8 of 11,14 of 16,4 of 4,35 of 64,49 of 95,58 of 93,73 of 123
84.0,,,,,,0,UFC Fight Night: Sterling vs. Zalal,2026-04-25," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/ef1cd6371a3f18e0,Middleweight,"SUB, D'Arce Choke",1,2:14,1,0,Jackson McVey,Jackson McVey,Sedriques Dumas,7-2-0,10-5-0 (1 NC),"Mar 25, 1999","Aug 06, 1995","6' 4""","6' 2""","77""","79""",Southpaw,Orthodox,1,0,21 of 29,3 of 4,72%,75%,0 of 0,0 of 0,---,---,5 of 7,2 of 3,14 of 18,0 of 0,1,0,0,0,2:03,0:02,16 of 22,0 of 0,5 of 7,2 of 3,0 of 0,1 of 1,2 of 4,1 of 1,38 of 50,9 of 11
85.0,,,,,,0,UFC Fight Night: Sterling vs. Zalal,2026-04-25," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/dcfd594b68ff5ae1,Women's Bantamweight,U-DEC,3,5:00,0,0,Michelle Montague,Mayra Bueno Silva,Michelle Montague,10-7-1 (1 NC),8-0-0,"Aug 22, 1991","Nov 25, 1993","5' 6""","5' 9""","66""","68""",Orthodox,Southpaw,0,0,26 of 45,42 of 83,57%,50%,0 of 0,2 of 6,---,33%,3 of 6,0 of 1,1 of 1,21 of 24,1,0,1,2,1:39,10:14,11 of 27,41 of 80,10 of 12,1 of 3,5 of 6,0 of 0,22 of 38,21 of 58,34 of 53,108 of 161
86.0,,,,,,0,UFC Fight Night: Sterling vs. Zalal,2026-04-25," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/d421f3cd158fd055,Bantamweight,U-DEC,3,5:00,0,0,Cody Durden,Jafel Filho,Cody Durden,17-5-0,18-10-1,"May 05, 1993","Mar 29, 1991","5' 7""","5' 7""","68""","67""",Orthodox,Southpaw,0,0,23 of 63,34 of 72,36%,47%,2 of 3,5 of 5,66%,100%,7 of 9,3 of 4,0 of 0,7 of 7,0,1,1,0,3:08,5:14,10 of 44,21 of 54,7 of 13,4 of 6,6 of 6,9 of 12,16 of 54,24 of 61,50 of 93,91 of 136
87.0,,,,,,0,UFC Fight Night: Sterling vs. Zalal,2026-04-25," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/c7fb90f1355291e4,Lightweight,U-DEC,3,5:00,0,0,Francis Marshall,Francis Marshall,Lucas Brennan,10-3-0,11-3-0,"Mar 03, 1999","Jun 03, 2000","5' 9""","5' 10""","72""","72""",Orthodox,Southpaw,0,0,33 of 69,9 of 36,47%,25%,2 of 3,0 of 6,66%,0%,4 of 4,0 of 1,1 of 1,0 of 0,0,1,0,0,6:36,0:47,26 of 59,4 of 23,3 of 6,2 of 10,4 of 4,3 of 3,28 of 64,9 of 35,60 of 99,20 of 48
88.0,,,,,,0,UFC Fight Night: Sterling vs. Zalal,2026-04-25," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/2e7f8d0ad385876d,Welterweight,U-DEC,3,5:00,0,0,Victor Valenzuela,Max Griffin,Victor Valenzuela,20-13-0,14-4-0,"Nov 29, 1985","Feb 09, 1994","5' 11""","5' 9""","76""","71""",Orthodox,Orthodox,0,0,40 of 89,53 of 117,44%,45%,4 of 9,1 of 2,44%,50%,3 of 4,3 of 6,0 of 1,0 of 0,0,0,0,0,1:03,0:36,36 of 83,33 of 91,1 of 2,15 of 19,3 of 4,5 of 7,37 of 84,50 of 111,43 of 94,53 of 117
89.0,,,,,,0,UFC Fight Night: Sterling vs. Zalal,2026-04-25," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/0df4f4ac27cf2d26,Women's Strawweight,U-DEC,3,5:00,0,0,Talita Alencar,Talita Alencar,Julia Polastri,8-1-1,14-6-0,"Oct 17, 1990","Mar 05, 1998","5' 1""","5' 2""","58""","63""",Orthodox,Orthodox,0,0,60 of 195,78 of 111,30%,70%,3 of 5,0 of 0,60%,---,1 of 1,6 of 8,5 of 6,0 of 0,0,0,0,0,2:27,0:04,34 of 151,48 of 78,19 of 35,12 of 14,7 of 9,18 of 19,54 of 188,72 of 103,80 of 216,87 of 125
,,,,,,0,UFC Fight Night: Della Maddalena vs. Prates,2026-05-02," Perth, Western Australia, Australia",http://ufcstats.com/fight-details/eb6d9fef6c374830,Welterweight,"KO/TKO, Elbows",3,3:17,1,0,Carlos Prates,Jack Della Maddalena,Carlos Prates,18-4-0,24-7-0,"Sep 10, 1996","Aug 17, 1993","5' 11""","6' 1""","73""","78""",Switch,Switch,0,3,41 of 76,104 of 193,53%,53%,2 of 5,0 of 0,40%,---,0 of 0,1 of 1,0 of 0,14 of 21,0,0,0,0,1:13,0:42,25 of 52,79 of 164,8 of 15,11 of 14,8 of 9,14 of 15,41 of 76,89 of 171,53 of 90,104 of 193
,,,,,,0,UFC Fight Night: Della Maddalena vs. Prates,2026-05-02," Perth, Western Australia, Australia",http://ufcstats.com/fight-details/5c7c38dece435cde,Lightweight,"KO/TKO, Punches",1,3:29,1,0,Quillan Salkilld,Beneil Dariush,Quillan Salkilld,23-8-1,12-1-0,"May 06, 1989","Dec 28, 1999","5' 10""","6' 0""","72""","75""",Southpaw,Orthodox,0,1,3 of 9,12 of 19,33%,63%,2 of 5,0 of 2,40%,0%,0 of 2,2 of 3,0 of 0,3 of 3,0,0,0,0,2:32,0:20,2 of 7,11 of 18,0 of 1,1 of 1,1 of 1,0 of 0,3 of 7,7 of 13,4 of 10,15 of 24
,,,,,,0,UFC Fight Night: Della Maddalena vs. Prates,2026-05-02," Perth, Western Australia, Australia",http://ufcstats.com/fight-details/afec383a96893ec5,Flyweight,U-DEC,3,5:00,0,0,Steve Erceg,Tim Elliott,Steve Erceg,22-14-1,14-4-0,"Dec 24, 1986","Jul 27, 1995","5' 7""","5' 8""","66""","68""",Southpaw,Orthodox,0,0,90 of 261,136 of 254,34%,53%,2 of 11,1 of 3,18%,33%,3 of 6,7 of 9,0 of 0,0 of 0,0,0,0,0,0:34,0:29,44 of 191,122 of 236,11 of 27,14 of 18,35 of 43,0 of 0,87 of 255,129 of 245,93 of 265,136 of 254
,,,,,,0,UFC Fight Night: Della Maddalena vs. Prates,2026-05-02," Perth, Western Australia, Australia",http://ufcstats.com/fight-details/cfc884a249141cba,Featherweight,"KO/TKO, Punch",1,2:47,0,0,Marwan Rahiki,Marwan Rahiki,Ollie Schmid,9-0-0,4-3-0,"May 10, 2002","Dec 28, 2000","5' 8""","6' 0""","72""","71""",Orthodox,Orthodox,1,0,22 of 40,9 of 30,55%,30%,0 of 0,0 of 0,---,---,0 of 0,0 of 0,3 of 4,0 of 0,0,0,0,0,0:04,0:00,14 of 25,0 of 15,2 of 7,3 of 6,6 of 8,6 of 9,19 of 36,9 of 30,22 of 40,9 of 30
,,,,,,0,UFC Fight Night: Della Maddalena vs. Prates,2026-05-02," Perth, Western Australia, Australia",http://ufcstats.com/fight-details/a564219e7a964aa6,Heavyweight,"KO/TKO, Punch",2,3:44,0,1,Brando Pericic,Shamil Gaziev,Brando Pericic,14-3-0,7-1-0,"Feb 10, 1990","Aug 03, 1994","6' 4""","6' 5""","78""","79""",Orthodox,Orthodox,0,1,41 of 100,89 of 163,41%,54%,1 of 2,0 of 0,50%,---,7 of 8,8 of 13,0 of 0,0 of 0,0,0,0,0,3:36,0:00,30 of 88,62 of 134,11 of 12,14 of 16,0 of 0,13 of 13,34 of 92,81 of 150,51 of 110,100 of 177
,,,,,,0,UFC Fight Night: Della Maddalena vs. Prates,2026-05-02," Perth, Western Australia, Australia",http://ufcstats.com/fight-details/2afaa97901d5587c,Heavyweight,U-DEC,3,5:00,0,0,Louie Sutherland,Tai Tuivasa,Louie Sutherland,15-10-0,11-5-0,"Mar 16, 1993","Feb 08, 1994","6' 2""","6' 3""","75""","76""",Southpaw,Orthodox,0,0,13 of 22,21 of 25,59%,84%,0 of 0,5 of 11,---,45%,5 of 5,4 of 5,6 of 8,10 of 11,0,0,0,2,0:42,11:45,12 of 21,15 of 18,0 of 0,0 of 0,1 of 1,6 of 7,2 of 9,7 of 9,27 of 37,111 of 130
,,,,,,0,UFC Fight Night: Della Maddalena vs. Prates,2026-05-02," Perth, Western Australia, Australia",http://ufcstats.com/fight-details/46181797eb543a0b,Middleweight,U-DEC,3,5:00,0,0,Cam Rowston,Cam Rowston,Robert Bryczek,15-3-0,18-7-0,"Jan 19, 1995","Jul 04, 1990","6' 3""","6' 0""","78""","75""",Orthodox,Orthodox,0,0,79 of 150,17 of 37,52%,45%,3 of 7,0 of 0,42%,---,2 of 2,0 of 0,45 of 66,0 of 0,0,1,0,0,10:10,0:05,69 of 137,5 of 22,6 of 9,8 of 10,4 of 4,4 of 5,32 of 82,17 of 37,125 of 217,39 of 65
,,,,,,0,UFC Fight Night: Della Maddalena vs. Prates,2026-05-02," Perth, Western Australia, Australia",http://ufcstats.com/fight-details/1cb0711cd49dd95e,Light Heavyweight,"KO/TKO, Elbows",1,2:42,0,0,Junior Tafa,Junior Tafa,Kevin Christian,7-5-0,9-4-0,"Sep 21, 1996","Jan 21, 1995","6' 3""","6' 7""","75""","80""",Orthodox,Orthodox,0,0,21 of 31,13 of 21,67%,61%,0 of 0,0 of 2,---,0%,1 of 2,0 of 0,10 of 10,0 of 0,0,0,0,0,0:09,0:00,20 of 30,2 of 7,0 of 0,2 of 3,1 of 1,9 of 11,10 of 19,13 of 21,22 of 32,13 of 21
,,,,,,0,UFC Fight Night: Della Maddalena vs. Prates,2026-05-02," Perth, Western Australia, Australia",http://ufcstats.com/fight-details/edff38661bf2866b,Middleweight,U-DEC,3,5:00,0,0,Jacob Malkoun,Jacob Malkoun,Gerald Meerschaert,10-3-0,37-22-0,"Aug 26, 1995","Dec 18, 1987","5' 9""","6' 1""","73""","77""",Orthodox,Southpaw,0,0,36 of 82,32 of 76,43%,42%,3 of 3,0 of 3,100%,0%,0 of 0,0 of 1,0 of 1,1 of 1,0,3,0,2,2:17,4:23,30 of 74,23 of 66,6 of 8,6 of 7,0 of 0,3 of 3,36 of 81,31 of 74,54 of 103,53 of 100
,,,,,,0,UFC Fight Night: Della Maddalena vs. Prates,2026-05-02," Perth, Western Australia, Australia",http://ufcstats.com/fight-details/00bde62cac38e5e9,Bantamweight,U-DEC,3,5:00,0,0,Colby Thicknesse,Colby Thicknesse,Vince Morales,9-1-0,16-11-0,"Jun 23, 1999","Nov 12, 1990","5' 7""","5' 7""","69""","70""",Orthodox,Orthodox,0,0,46 of 117,48 of 121,39%,39%,0 of 6,2 of 2,0%,100%,3 of 5,5 of 8,0 of 0,1 of 1,4,0,1,1,3:01,3:34,15 of 73,37 of 103,21 of 32,9 of 15,10 of 12,2 of 3,43 of 112,42 of 112,57 of 132,56 of 134
,,,,,,0,UFC Fight Night: Della Maddalena vs. Prates,2026-05-02," Perth, Western Australia, Australia",http://ufcstats.com/fight-details/827c64369b374989,Middleweight,"SUB, Guillotine Choke",3,1:50,0,0,Wes Schultz,Ben Johnston,Wes Schultz,5-2-0,9-3-0,"Oct 11, 1990","Aug 09, 1996","6' 4""","6' 1""","76""","77""",Orthodox,Orthodox,0,1,12 of 16,12 of 17,75%,70%,2 of 2,0 of 3,100%,0%,2 of 2,6 of 6,10 of 11,0 of 0,0,5,1,1,9:16,1:37,11 of 15,6 of 11,1 of 1,6 of 6,0 of 0,0 of 0,0 of 3,6 of 11,38 of 44,22 of 32
,,,,,,0,UFC Fight Night: Della Maddalena vs. Prates,2026-05-02," Perth, Western Australia, Australia",http://ufcstats.com/fight-details/7ac4ae301ed699ab,Welterweight,S-DEC,3,5:00,0,0,Jonathan Micallef,Jonathan Micallef,Themba Gorimbo,10-1-0,14-7-0,"Mar 05, 1999","Jan 23, 1991","6' 0""","6' 1""","77""","77""",Southpaw,Orthodox,0,0,55 of 112,39 of 90,49%,43%,1 of 4,2 of 5,25%,40%,7 of 9,2 of 4,2 of 4,3 of 3,0,0,1,0,3:26,5:25,39 of 94,22 of 70,13 of 15,3 of 6,3 of 3,14 of 14,46 of 99,34 of 83,83 of 147,74 of 132
,,,,,,0,UFC Fight Night: Della Maddalena vs. Prates,2026-05-02," Perth, Western Australia, Australia",http://ufcstats.com/fight-details/610a640a0cd81ce5,Lightweight,"SUB, Heel Hook",1,3:56,0,0,Kody Steele,Dom Mar Fan,Kody Steele,9-3-0,8-1-0,"Mar 19, 2000","Apr 21, 1995","5' 11""","5' 9""","75""","71""",Orthodox,Orthodox,0,0,1 of 2,1 of 1,50%,100%,0 of 0,1 of 1,---,100%,0 of 0,0 of 0,0 of 0,0 of 0,0,1,1,0,0:28,1:44,0 of 0,1 of 1,0 of 1,0 of 0,1 of 1,0 of 0,1 of 2,1 of 1,3 of 5,19 of 25
,,,,,,1,UFC 328: Chimaev vs. Strickland,2026-05-09," Newark, New Jersey, USA",http://ufcstats.com/fight-details/70f1621080b3435c,Middleweight,S-DEC,5,5:00,0,0,Sean Strickland,Khamzat Chimaev,Sean Strickland,15-1-0,31-7-0,"May 01, 1994","Feb 27, 1991","6' 2""","6' 1""","75""","76""",Orthodox,Orthodox,0,0,98 of 240,123 of 312,40%,39%,9 of 13,0 of 1,69%,0%,2 of 3,1 of 1,0 of 0,3 of 5,0,0,0,0,7:16,3:01,52 of 163,118 of 302,35 of 65,5 of 10,11 of 12,0 of 0,96 of 237,119 of 306,137 of 283,160 of 355
,,,,,,1,UFC 328: Chimaev vs. Strickland,2026-05-09," Newark, New Jersey, USA",http://ufcstats.com/fight-details/c85b530861145935,Flyweight,"KO/TKO, Punches",5,1:32,0,1,Joshua Van,Joshua Van,Tatsuro Taira,17-2-0,18-2-0,"Oct 10, 2001","Jan 27, 2000","5' 5""","5' 7""","65""","70""",Orthodox,Orthodox,2,0,131 of 209,55 of 151,62%,36%,1 of 2,8 of 21,50%,38%,9 of 10,4 of 7,18 of 26,8 of 13,2,0,0,0,1:21,10:38,118 of 195,45 of 131,12 of 12,3 of 10,1 of 2,7 of 10,104 of 173,43 of 131,190 of 269,100 of 199
,,,,,,0,UFC 328: Chimaev vs. Strickland,2026-05-09," Newark, New Jersey, USA",http://ufcstats.com/fight-details/22ba4f1b0aafbf82,Heavyweight,U-DEC,3,5:00,0,0,Alexander Volkov,Alexander Volkov,Waldo Cortes Acosta,40-11-0,17-3-0,"Oct 24, 1988","Oct 03, 1991","6' 7""","6' 4""","80""","78""",Orthodox,Orthodox,0,0,88 of 143,54 of 130,61%,41%,0 of 1,0 of 1,0%,0%,0 of 0,1 of 1,0 of 0,0 of 0,0,0,0,0,0:03,0:01,22 of 70,30 of 91,23 of 29,6 of 13,43 of 44,18 of 26,88 of 143,53 of 129,88 of 143,54 of 130
,,,,,,0,UFC 328: Chimaev vs. Strickland,2026-05-09," Newark, New Jersey, USA",http://ufcstats.com/fight-details/845b8653f9cf839c,Welterweight,U-DEC,3,5:00,0,0,Sean Brady,Sean Brady,Joaquin Buckley,19-2-0,21-8-0,"Nov 23, 1992","Apr 27, 1994","5' 10""","5' 10""","72""","76""",Orthodox,Southpaw,0,0,77 of 180,5 of 31,42%,16%,4 of 10,0 of 0,40%,---,0 of 0,0 of 0,71 of 165,0 of 0,0,0,0,0,12:09,0:00,76 of 179,2 of 27,0 of 0,2 of 3,1 of 1,1 of 1,6 of 15,5 of 31,245 of 416,21 of 53
,,,,,,0,UFC 328: Chimaev vs. Strickland,2026-05-09," Newark, New Jersey, USA",http://ufcstats.com/fight-details/1158a27a1a04b971,Lightweight,"SUB, Rear Naked Choke",1,4:20,0,0,King Green,King Green,Jeremy Stephens,35-17-1 (1 NC),29-23-0 (1 NC),"Sep 09, 1986","May 25, 1986","5' 10""","5' 9""","71""","71""",Orthodox,Orthodox,0,0,57 of 87,5 of 13,65%,38%,1 of 1,0 of 0,100%,---,0 of 0,1 of 1,35 of 46,0 of 0,1,1,0,0,1:34,0:07,44 of 69,3 of 10,9 of 14,0 of 1,4 of 4,2 of 2,22 of 41,4 of 12,64 of 95,7 of 15
,,,,,,0,UFC 328: Chimaev vs. Strickland,2026-05-09," Newark, New Jersey, USA",http://ufcstats.com/fight-details/770c5302e32916ea,Middleweight,"KO/TKO, Punch",2,1:10,0,0,Ateba Gautier,Ateba Gautier,Ozzy Diaz,11-1-0,10-4-0,"Apr 10, 2002","Nov 22, 1990","6' 4""","6' 4""","81""","79""",Switch,Orthodox,1,0,23 of 82,6 of 20,28%,30%,0 of 0,0 of 3,---,0%,1 of 1,0 of 0,2 of 2,0 of 0,0,0,0,0,0:00,1:03,15 of 69,5 of 18,6 of 11,1 of 2,2 of 2,0 of 0,20 of 79,6 of 20,27 of 86,8 of 22
,,,,,,0,UFC 328: Chimaev vs. Strickland,2026-05-09," Newark, New Jersey, USA",http://ufcstats.com/fight-details/f88dc6e0c29cff1d,Welterweight,"SUB, Arm Triangle",2,1:13,1,0,Yaroslav Amosov,Joel Alvarez,Yaroslav Amosov,23-4-0,30-1-0,"Mar 02, 1993","Sep 09, 1993","6' 3""","6' 0""","77""","75""",Orthodox,Orthodox,0,0,8 of 22,16 of 28,36%,57%,0 of 0,6 of 11,---,54%,0 of 0,5 of 6,0 of 0,2 of 2,0,1,0,0,0:00,3:52,7 of 20,11 of 20,1 of 2,1 of 2,0 of 0,4 of 6,8 of 22,9 of 20,9 of 23,22 of 34
,,,,,,0,UFC 328: Chimaev vs. Strickland,2026-05-09," Newark, New Jersey, USA",http://ufcstats.com/fight-details/ffcb47e17eebe6a6,Lightweight,"SUB, Rear Naked Choke",3,4:42,0,0,Grant Dawson,Grant Dawson,Mateusz Rebecki,24-3-1,20-5-0,"Feb 20, 1994","Oct 03, 1992","5' 10""","5' 7""","72""","66""",Switch,Southpaw,0,1,35 of 94,33 of 64,37%,51%,1 of 3,1 of 5,33%,20%,6 of 7,4 of 4,5 of 6,2 of 10,4,0,0,1,7:08,2:22,19 of 67,27 of 56,14 of 23,1 of 2,2 of 4,5 of 6,24 of 81,27 of 50,71 of 136,49 of 81
,,,,,,0,UFC 328: Chimaev vs. Strickland,2026-05-09," Newark, New Jersey, USA",http://ufcstats.com/fight-details/e50857173607d631,Lightweight,"SUB, Guillotine Choke",1,3:29,1,0,Jim Miller,Jim Miller,Jared Gordon,39-19-0 (1 NC),21-9-0 (1 NC),"Aug 30, 1983","Sep 06, 1988","5' 8""","5' 9""","71""","68""",Southpaw,Orthodox,0,0,9 of 17,7 of 16,52%,43%,0 of 0,2 of 2,---,100%,0 of 0,0 of 1,0 of 0,0 of 0,1,0,0,0,0:00,0:44,5 of 13,4 of 11,3 of 3,2 of 3,1 of 1,1 of 2,9 of 17,7 of 15,10 of 18,8 of 17
,,,,,,0,UFC 328: Chimaev vs. Strickland,2026-05-09," Newark, New Jersey, USA",http://ufcstats.com/fight-details/9d35723a53749931,Middleweight,U-DEC,3,5:00,0,0,Roman Kopylov,Roman Kopylov,Marco Tulio,15-5-0,14-3-0,"May 04, 1992","Jun 13, 1994","6' 0""","6' 0""","75""","74""",Southpaw,Orthodox,3,0,61 of 124,62 of 160,49%,38%,1 of 1,0 of 0,100%,---,4 of 5,0 of 1,11 of 17,0 of 0,0,0,0,0,2:34,0:00,46 of 97,28 of 105,12 of 17,18 of 34,3 of 10,16 of 21,46 of 102,62 of 159,69 of 132,80 of 178
,,,,,,0,UFC 328: Chimaev vs. Strickland,2026-05-09," Newark, New Jersey, USA",http://ufcstats.com/fight-details/303018d7459323b4,Featherweight,U-DEC,3,5:00,0,0,Pat Sabatini,Pat Sabatini,William Gomis,22-5-0,15-4-0,"Nov 09, 1990","Jun 13, 1997","5' 8""","6' 0""","70""","73""",Orthodox,Southpaw,0,0,25 of 70,23 of 64,35%,35%,3 of 20,0 of 0,15%,---,7 of 13,10 of 15,0 of 0,0 of 0,0,0,0,0,11:12,0:00,7 of 44,12 of 50,6 of 10,8 of 10,12 of 16,3 of 4,18 of 57,13 of 49,78 of 125,54 of 98
,,,,,,0,UFC 328: Chimaev vs. Strickland,2026-05-09," Newark, New Jersey, USA",http://ufcstats.com/fight-details/1f5d0b106385b2ac,Middleweight,"SUB, Rear Naked Choke",3,4:12,0,0,Baisangur Susurkaev,Baisangur Susurkaev,Djorden Santos,12-0-0,11-3-0,"Jan 08, 2001","Aug 01, 1997","6' 2""","6' 0""","79""","75""",Orthodox,Orthodox,0,0,107 of 213,78 of 211,50%,36%,1 of 5,0 of 1,20%,0%,2 of 2,8 of 10,7 of 9,0 of 0,1,0,0,0,2:16,0:21,56 of 143,69 of 198,31 of 48,5 of 8,20 of 22,4 of 5,98 of 202,70 of 201,136 of 242,89 of 222
,,,,,,0,UFC 328: Chimaev vs. Strickland,2026-05-09," Newark, New Jersey, USA",http://ufcstats.com/fight-details/e92d89cb2d69235e,Flyweight,U-DEC,3,5:00,0,0,Jose Ochoa,Clayton Carpenter,Jose Ochoa,8-3-0,9-2-0 (1 NC),"Jun 09, 1996","Dec 31, 2000","5' 6""","5' 7""","66""","67""",Orthodox,Southpaw,0,1,68 of 153,153 of 269,44%,56%,1 of 7,0 of 2,14%,0%,6 of 8,8 of 11,1 of 2,5 of 10,0,0,0,0,1:07,1:09,24 of 82,79 of 174,25 of 49,45 of 64,19 of 22,29 of 31,61 of 143,140 of 248,70 of 155,180 of 296
,,,,,,0,UFC Fight Night: Allen vs. Costa,2026-05-16," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/e4aa608124896794,Featherweight,U-DEC,5,5:00,0,0,Arnold Allen,Arnold Allen,Melquizael Costa,21-4-0,26-8-0,"Jan 22, 1994","Sep 14, 1996","5' 8""","5' 10""","70""","71""",Southpaw,Southpaw,1,0,98 of 152,100 of 254,64%,39%,7 of 7,0 of 4,100%,0%,0 of 2,0 of 1,19 of 19,3 of 4,0,0,0,0,9:28,1:45,81 of 134,47 of 173,6 of 7,20 of 42,11 of 11,33 of 39,79 of 131,97 of 249,156 of 222,118 of 280
